time,difficulty,estimated_leverage_ratio,addresses_count_active,addresses_count_sender,addresses_count_receiver,exchange_whale_ratio,coinbase_premium_gap,coinbase_premium_index,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index_usdt_adjusted,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,blockreward,blockreward_usd,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_supply_ratio,addresses_count_inflow,addresses_count_outflow,exchange_supply_ratio,transactions_count_inflow,transactions_count_outflow,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,transactions_count_inflow,transactions_count_outflow,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd,open_price,high_price,low_price,close_price,volume,open_interest
2023-04-28 03:00:00,48712405953118.43,0.19458524,55496,29064,29892,0.94860406,13.21,0.04490063,59.74178864,0.20274047,245871439.8014,225794404.22568,0.52128311,0.47871689,1.08891733,38.77735693,1139244.94671661,6.128e-05,1.80040303,1.382e-05,0.40612237,0.09531557,1815,241,0.07554621,1900,296,37686.09666081,1.8079202,6.426e-05,808,243,3.13,0.0,91498.20897,0.0,29386.0,29431.4,29321.6,29414.7,3095.927,2970640824.6502
2023-04-28 04:00:00,48712405953118.43,0.19534963,63899,41430,27013,0.97126856,2.33,0.00789779,19.10921131,0.06473595,216620675.36254,190010899.4907,0.53271976,0.46728024,1.14004342,45.57280429,1342665.82736113,0.0001038,3.05826695,3.266e-05,0.96288402,0.09530684,1520,2357,0.07554411,2087,283,77997.5894952,4.44152323,0.001,880,266,0.01,4.779,293.38801,141391.87347,29414.7,29528.7,29400.2,29487.0,3169.481,2999765812.012
2023-04-28 05:00:00,48712405953118.43,0.19586055,47303,31555,17810,0.78844628,17.73,0.06015481,52.82345331,0.17900742,165655698.6675,173240455.5988,0.48880961,0.51119039,0.95621833,32.16672368,947743.83227813,6.494e-05,1.91292103,8.65e-06,0.2551317,0.09530897,787,87,0.07553157,1573,129,20752.2343358,1.47012145,9.774e-05,530,167,0.0,0.753,0.0,22338.31515,29487.0,29558.0,29444.6,29461.0,2976.715,3006627371.6570997
2023-04-28 06:00:00,48712405953118.43,0.19649014,74789,43741,37456,0.73878007,10.8,0.03665102,34.9866121,0.11863357,167730659.2789,169655177.556,0.4971479,0.5028521,0.9886563,52.24659221,1537976.3877571,9.457e-05,2.78404709,4.653e-05,1.37088723,0.09531802,2074,1423,0.07553314,2908,336,39476.5307468,1.66181986,0.00177803,1114,257,1.325,0.0,38817.13057,0.0,29461.0,29507.0,29379.4,29460.2,3319.498,3017538592.1679997
2023-04-28 07:00:00,48712405953118.43,0.19683433,72612,49854,28079,0.93496065,16.75,0.05680117,47.20046075,0.15989689,190445282.8931,176778947.4641,0.51860762,0.48139238,1.07730748,57.95012074,1708046.37334218,4.575e-05,1.34816064,1.071e-05,0.3152331,0.09532206,1554,276,0.07554898,2480,185,35536.06276398,0.95617013,1.624e-05,774,209,0.0,0.524,0.0,15523.03012,29460.2,29516.3,29411.0,29464.6,3851.772,3026289808.4454
2023-04-28 08:00:00,48712405953118.43,0.19728549,55086,33582,26314,0.87290001,7.66,0.02618626,24.58402555,0.08399364,494142089.5144,627073956.36339,0.44071978,0.55928022,0.78801246,39.33433661,1154234.07676303,0.00010579,3.10322402,5.082e-05,1.48790974,0.09522701,1409,2771,0.07555249,1952,189,40143.0069001,2.31518582,0.00304194,782,251,7.061,0.23,206161.04204,6756.12452,29464.6,29472.5,29118.4,29238.1,12331.777,3005121596.6289997
2023-04-28 09:00:00,48712405953118.43,0.19827353,56042,32544,29122,0.91290323,14.88,0.05095988,38.34671394,0.13122134,277381928.0606,274652950.5622,0.50247174,0.49752826,1.00993609,39.18115564,1146069.83721084,7.266e-05,2.12454742,4.754e-05,1.39136489,0.09521774,1903,192,0.07555847,2994,292,32767.40419983,1.41617271,0.00114037,852,235,1.013,0.633,29400.8788,18592.10576,29238.1,29280.0,29112.0,29189.4,6077.478,3014534735.3394
2023-04-28 10:00:00,48712405953118.43,0.19683832,43768,22082,26268,0.88753473,12.38,0.04230695,35.52094319,0.12129196,252953968.02798,235770977.1691,0.51757941,0.48242059,1.07288001,26.67693161,781056.15110595,0.00011489,3.36363427,6.12e-05,1.79242664,0.09521247,1530,2189,0.07555703,2107,382,31758.25556039,2.1758191,0.00651395,778,217,0.211,0.915,6132.02413,26919.22561,29189.4,29343.0,29164.3,29250.4,5137.39,2996747861.0428
2023-04-28 11:00:00,48712405953118.43,0.19795365,59629,34017,31301,0.89885591,12.41,0.0424486,36.06929979,0.12327575,171375351.9481,192118416.7438,0.4714671,0.5285329,0.8920298,39.03641871,1142561.33824915,6.58e-05,1.92544769,4.459e-05,1.30511164,0.09522176,1900,170,0.07556207,3607,326,22719.7738302,0.97300959,0.0019487,805,206,0.016,0.003,465.31956,88.00799,29250.4,29314.6,29190.2,29226.1,3030.233,3012804946.035
2023-04-28 12:00:00,48712405953118.43,0.19755343,45778,21825,28680,0.93399483,14.07,0.04813665,59.58409663,0.20353322,544531094.2541,523512245.2739,0.50983989,0.49016011,1.04014968,26.6211667,778723.332806,0.00012797,3.74361579,6.01e-05,1.75831027,0.09521656,1600,2395,0.07553193,1828,152,25572.13403676,2.0186402,0.01172078,805,226,5.474,5.873,159349.62267,173263.4314,29226.1,29471.9,29173.9,29206.1,12480.906,3004552813.1162
2023-04-28 13:00:00,48712405953118.43,0.19593165,27961,10206,20752,0.97837954,14.75,0.05081042,38.96494074,0.13411345,763313577.5462,898132068.87723,0.45942735,0.54057265,0.84989013,13.4638319,392795.59136115,0.00013128,3.83074699,7.223e-05,2.10514216,0.0952207,1166,25,0.07554086,930,23,15177.53182394,2.06722035,0.01512381,546,153,13.866,4.453,400197.24051,130139.50439,29206.1,29343.7,28870.0,29015.6,17264.666,2957225223.885
2023-04-28 14:00:00,48712405953118.43,0.19479469,86883,43208,54433,0.93127327,14.63,0.05028063,58.56192836,0.20096275,687178997.69302,657389300.1008,0.51107779,0.48892221,1.04531515,53.19006274,1551593.9201907,0.00010934,3.18927712,5.814e-05,1.69442988,0.09522274,3148,2323,0.07557369,4425,367,58925.910885,2.01967065,0.00644786,1751,318,5.131,24.786,148706.40804,725784.23894,29015.6,29299.7,28981.9,29080.0,15124.843,2941057137.4608
2023-04-28 15:00:00,48712405953118.43,0.19453131,68976,30751,44586,0.8736342,11.89,0.04079337,52.22725548,0.17893839,419532304.7506,414751978.5048,0.50286493,0.49713507,1.01152575,39.89004465,1158799.69588746,0.00010409,3.024133,6.105e-05,1.77229817,0.09523018,2837,133,0.0755588,3294,176,33112.28503676,1.44204708,0.00194046,1039,223,3.744,4.993,108167.85904,145905.06687,29080.0,29170.0,28928.3,29138.9,8519.853,2941871865.8508
2023-04-28 16:00:00,48712405953118.43,0.19415932,94519,52482,52240,0.93782163,15.08,0.05151431,41.71529939,0.14237265,413577334.1478,401205058.8015,0.50759238,0.49240762,1.03083779,59.43507526,1734942.00262926,0.0001181,3.44727041,5.467e-05,1.59354133,0.0952243,3029,4524,0.07558058,3629,325,96830.15578931,3.59042441,0.00720135,1411,262,2.325,9.601,67466.82977,281982.52204,29138.9,29292.4,29087.6,29258.9,7537.624,2958336166.1231
2023-04-28 17:00:00,48712405953118.43,0.19545801,68577,33431,43023,0.91868412,17.0,0.05814081,44.62505493,0.15247561,268397286.3499,257135790.6868,0.51071435,0.48928565,1.04379591,39.71486501,1160217.78173339,0.0001161,3.39193882,5.768e-05,1.68451658,0.09522976,2400,148,0.07559752,2261,178,27079.79444254,1.41942522,0.00983251,1277,291,1.116,0.232,32423.48332,6812.13332,29258.9,29283.1,29133.0,29223.2,4108.021,2973089531.3599997
2023-04-28 18:00:00,48712405953118.43,0.19540599,47739,22523,29279,0.86549651,18.96,0.06483678,40.26269296,0.13758448,220054630.4932,212562177.2342,0.50865946,0.49134054,1.03524829,26.69949309,779234.25157303,0.00014941,4.36034455,6.334e-05,1.84815905,0.09522772,2138,4091,0.07560324,2177,193,18918.83366138,1.66319417,0.0092,1018,206,1.459,0.283,42317.20087,8305.41735,29223.2,29245.9,29102.1,29225.6,3554.233,2973998175.3355
2023-04-28 19:00:00,48712405953118.43,0.19328638,52947,21248,36838,0.9102139,9.81,0.03344866,26.94929965,0.09183396,453227993.17058,391206384.1003,0.53672376,0.46327624,1.15853936,26.88599559,789683.58237304,0.00013545,3.97861007,6.879e-05,2.02047356,0.09523038,1960,236,0.07561074,1501,86,28185.61219172,2.02424678,0.00803257,1014,224,2.117,11.567,61759.36366,340797.35794,29225.6,29432.2,29225.6,29313.0,7780.028,2946828041.072
2023-04-28 20:00:00,48712405953118.43,0.19315602,65650,34381,37691,0.93438419,21.44,0.07307926,51.93128717,0.17682629,139692003.861,147864812.7739,0.48578923,0.51421077,0.94472783,39.69912256,1164909.13647975,0.0001096,3.21609494,5.64e-05,1.65608675,0.09523042,2082,3004,0.07558478,2441,246,23277.37068715,1.16009822,0.00538894,1033,224,0.062,0.0,1808.57658,0.0,29313.0,29390.8,29278.9,29327.5,2580.028,2945661645.6299996
2023-04-28 21:00:00,48712405953118.43,0.19274167,77691,38764,46655,0.90004983,27.21,0.09277633,46.56277,0.15865757,90390062.0532,84146555.8162,0.51788595,0.48211405,1.074198,46.06743759,1351392.04399385,9.854e-05,2.89081762,5.68e-05,1.66475302,0.09523803,2519,124,0.0755762,2510,193,33589.23646255,1.42823524,0.00494498,1262,270,0.0,0.141,0.0,4150.53522,29327.5,29359.1,29288.2,29315.6,1396.4,2938460170.7713003
2023-04-28 22:00:00,48712405953118.43,0.19329678,39557,14371,28396,0.94434585,22.55,0.07684355,46.32588792,0.15773664,134804911.7042,138352204.8872,0.49350686,0.50649314,0.97436041,20.26843743,595366.41744491,0.00019715,5.79099293,8.335e-05,2.44885258,0.09523318,1446,3724,0.07560143,763,114,25276.7584592,3.28184348,0.01456463,663,218,0.0,0.857,0.0,25297.00368,29315.6,29422.2,29308.8,29330.0,2418.558,2940770878.5824
2023-04-28 23:00:00,48712405953118.43,0.19351035,55459,29476,30362,0.74554301,26.93,0.09187458,48.07458103,0.16389326,99712834.9501,133804832.5109,0.42700339,0.57299661,0.74521101,33.02119973,968617.51038094,9.834e-05,2.88527317,5.922e-05,1.73918621,0.09523671,1686,103,0.07560115,2234,129,16846.74820761,0.93535885,0.00310182,917,183,1.411,0.0,41131.8873,0.0,29330.0,29382.2,29254.4,29296.1,2259.744,2941382694.6503997
2023-04-29 00:00:00,48712405953118.43,0.19387155,67178,32739,41168,0.91714341,26.42,0.09028768,70.70748203,0.24126997,148863705.5228,189239973.9447,0.44029011,0.55970989,0.78663985,39.73959839,1164292.20576102,0.00012457,3.64973311,6.038e-05,1.76980463,0.09523688,2148,2566,0.07561326,1852,247,37742.7447466,2.09938507,0.00467698,1061,288,2.399,0.069,69840.21582,2027.21198,29296.1,29336.5,29175.0,29248.9,3527.361,2940877374.7795
2023-04-29 01:00:00,48712405953118.43,0.19455215,51575,30360,24587,0.93044821,24.16,0.08253441,55.55783366,0.18959083,91200357.0999,88972170.2391,0.50618348,0.49381652,1.02504364,38.9035967,1138376.42972615,0.00012809,3.74844057,5.397e-05,1.57911423,0.09524121,1252,49,0.07561679,932,87,18607.02348502,1.69803098,0.00400049,656,170,0.035,0.0,1018.17991,0.0,29248.9,29282.1,29207.4,29255.1,1605.259,2955760426.4110003
2023-04-29 02:00:00,48712405953118.43,0.1950769,25544,9838,17303,0.93433776,28.08,0.09559191,54.85842524,0.18658267,224969867.3621,195458029.0091,0.53509738,0.46490262,1.15098811,13.37655639,392471.43756999,0.00019671,5.77265191,7.726e-05,2.26777241,0.09523698,726,2450,0.07562193,389,78,15149.98097139,3.39990596,0.0149743,420,155,0.0,2.332,0.0,68695.41119,29255.1,29374.0,29254.1,29353.3,3091.294,2975598056.4009
2023-04-29 03:00:00,48712405953118.43,0.19585029,31215,9530,23817,0.82500817,23.53,0.080182,56.5398491,0.19245127,105463853.5797,116532927.5914,0.47506929,0.52493071,0.90501334,13.3302681,391255.20533193,0.00012578,3.69198777,6.531e-05,1.91604931,0.09523357,1016,43,0.07562225,736,75,21229.59139086,3.21611747,0.01318622,555,195,0.414,3.413,12109.13724,100613.01654,29353.3,29374.5,29313.6,29328.0,2101.012,2985697711.6405
2023-04-29 04:00:00,48712405953118.43,0.19623266,84764,50975,39897,0.63522858,24.99,0.08507912,73.77534472,0.25075295,149164654.4598,135275091.8616,0.52441565,0.47558435,1.10267642,58.12319219,1706893.93098766,7.131e-05,2.09422601,2.149e-05,0.63135249,0.09521981,2385,1662,0.07561972,3592,646,39625.61124102,1.50851269,0.00124368,1186,297,0.001,0.68,29.27308,20073.39778,29328.0,29427.9,29318.9,29354.9,2687.097,2993430772.805
2023-04-29 05:00:00,48712405953118.43,0.1968078,42696,23463,21879,0.96476602,24.46,0.08332189,58.69529575,0.19970972,99971314.2764,105774686.0739,0.48589676,0.51410324,0.94513459,26.14331272,767687.44104801,8.383e-05,2.46197783,4.425e-05,1.29915361,0.09522482,1169,63,0.07562477,1317,74,19281.98682064,1.41384271,0.00022366,639,192,0.001,0.0,29.25926,0.0,29354.9,29416.7,29336.0,29341.5,1830.83,3003445088.128
2023-04-29 06:00:00,48712405953118.43,0.19690597,58335,31816,31094,0.89414122,22.68,0.07733055,64.28971471,0.21889356,102981866.7055,118753106.7984,0.46443673,0.53556327,0.86719303,39.00804477,1145556.11864698,7.419e-05,2.17855465,2.763e-05,0.81233302,0.09522234,2296,2185,0.07562321,4380,228,41206.33998443,2.02717273,6.659e-05,895,207,1.607,0.343,46877.73775,10079.49129,29341.5,29364.0,29277.0,29309.0,2009.19,3001748489.4114
2023-04-29 07:00:00,48712405953118.43,0.19684312,47760,27714,24503,0.94891346,19.92,0.06788084,53.5969417,0.18243124,192667661.5514,176225458.4334,0.52228586,0.47771414,1.09330209,32.46764638,952250.03048039,6.077e-05,1.78269618,2.595e-05,0.76011294,0.09522825,1595,98,0.07562874,3102,161,19111.25727888,0.95379834,0.0005261,815,178,0.005,0.333,146.89037,9809.44748,29309.0,29354.4,29278.3,29333.1,2195.439,3002897537.64
2023-04-29 08:00:00,48712405953118.43,0.1972411,62025,41927,23796,0.88482189,21.93,0.074811,51.51678213,0.17556462,142419144.7179,153638337.2012,0.48105234,0.51894766,0.92697661,45.13385295,1322512.71532533,5.768e-05,1.69037859,1.565e-05,0.4583416,0.09522491,1635,2336,0.07562897,2729,218,16605.91058719,0.69217251,4.346e-05,653,129,1.66,12.075,48619.49088,355749.65975,29333.1,29337.6,29257.0,29292.2,2689.508,3007767522.1468005
2023-04-29 09:00:00,48712405953118.43,0.19732902,78838,51550,33341,0.90542044,25.21,0.08604436,64.89352085,0.22118837,140162004.9087,150449082.4692,0.48230095,0.51769905,0.93162419,57.91733816,1694885.90405169,4.752e-05,1.3908139,1.53e-05,0.44816557,0.09521692,2209,151,0.07560998,4894,322,27924.33115081,0.79592781,5.106e-05,954,271,1.363,0.0,39736.92632,0.0,29292.2,29299.8,29238.0,29286.4,1891.495,3008482467.3174005
2023-04-29 10:00:00,48712405953118.43,0.19757676,40347,22128,22563,0.88319737,21.04,0.07188847,69.65751462,0.23760711,84394305.3106,87619742.1857,0.4906245,0.5093755,0.96318824,26.34887537,771794.65913102,0.00010527,3.08341697,5.254e-05,1.53751872,0.09521275,1300,2044,0.07561151,1482,151,20063.39763327,1.56574041,0.00645606,705,210,0.928,0.491,27020.85181,14432.18455,29286.4,29296.4,29224.6,29253.5,1522.719,3011871453.2928
2023-04-29 11:00:00,48712405953118.43,0.19703696,37667,22637,17866,0.93920361,20.28,0.06913925,66.0659571,0.22488267,137241212.4067,124586136.3399,0.52416683,0.47583317,1.10157692,26.00974677,761373.88942065,6.306e-05,1.84621837,3.18e-05,0.93057022,0.09521545,1021,89,0.07556367,1362,121,16128.89352781,1.00730037,7.065e-05,500,137,0.056,0.002,1630.20647,58.80808,29253.5,29325.0,29226.1,29320.0,1933.521,3013422433.3564
2023-04-29 12:00:00,48712405953118.43,0.19797977,51301,26226,30782,0.93229153,22.24,0.07595273,58.54362815,0.19968685,89841326.2213,95167736.1629,0.485605,0.514395,0.94403135,32.93432985,965565.11817451,9.158e-05,2.68487514,5.132e-05,1.50491015,0.09521844,1814,1643,0.07557312,1782,185,26476.65680566,1.43965292,0.00425442,934,266,0.003,0.039,89.49984,1147.35543,29320.0,29324.5,29266.3,29266.3,1726.344,3024140605.948
2023-04-29 13:00:00,48712405953118.43,0.19745045,47194,27071,24134,0.98148677,20.59,0.07007191,51.26670656,0.17428876,202160564.0785,179588401.5326,0.52956414,0.47043586,1.12568831,32.58769045,955325.02074747,6.553e-05,1.92104226,4.217e-05,1.23532154,0.09522364,1602,118,0.07559544,2097,165,20067.44153506,0.98302349,0.00017,688,176,0.0,3.666,0.0,107995.09068,29266.3,29378.6,29260.8,29368.3,2885.801,3024525031.8255005
2023-04-29 14:00:00,48712405953118.43,0.19693196,55624,30619,30272,0.84713621,19.8,0.06749373,37.63925809,0.1282257,110863044.1856,128415637.5824,0.46332186,0.53667814,0.86331421,39.80166309,1168823.79510941,9.741e-05,2.86060774,5.698e-05,1.67303912,0.09522238,2059,2485,0.07555517,3648,305,27453.10623375,1.1618887,0.0002,846,235,0.011,0.0,321.68708,0.0,29368.3,29381.7,29304.6,29316.6,2223.893,3010972648.2094
2023-04-29 15:00:00,48712405953118.43,0.19672941,59873,28248,35865,0.80353615,18.48,0.06313371,66.3782372,0.22639863,136400000.7046,183569187.5861,0.42629105,0.57370895,0.74304409,39.77605422,1165957.35504415,8.981e-05,2.63264274,5.698e-05,1.67036191,0.0952281,2627,157,0.07554858,3498,153,21351.24789974,0.8424577,7.476e-05,758,156,3.151,0.0,91797.98,0.0,29316.6,29330.2,29201.0,29261.0,2589.817,2995561885.542
2023-04-29 16:00:00,48712405953118.43,0.19663839,79557,44189,43247,0.71340694,23.5,0.08025468,44.51524069,0.15191458,95495461.5093,87598614.435,0.521565,0.478435,1.09014808,53.14966921,1556081.43106466,9.71e-05,2.84267613,5.626e-05,1.64863534,0.09522928,2360,3305,0.07555055,2968,178,32582.69251248,1.00442962,0.00039694,1172,239,0.061,0.0,1783.51251,0.0,29261.0,29280.3,29232.0,29269.0,1971.494,3000515692.7259
2023-04-29 17:00:00,48712405953118.43,0.19399845,47422,25567,25433,0.72543835,23.96,0.08218077,41.92341802,0.14370517,260161347.9296,348211805.21132,0.4276345,0.5723655,0.74713535,33.51382074,978576.68055595,0.00010505,3.06714524,6.786e-05,1.98628301,0.09523233,1533,295,0.07546048,1374,278,30092.80520018,1.39641787,8.4e-05,672,147,3.915,1.813,113462.58399,53055.42977,29269.0,29271.1,29010.1,29140.0,6281.152,2938301704.752
2023-04-29 18:00:00,48712405953118.43,0.19397815,69706,39509,36406,0.89997404,24.03,0.08236222,58.72201456,0.2010289,146841912.2267,146949340.9291,0.49981717,0.50018283,0.99926894,46.88016866,1367235.94823537,0.00011201,3.26668876,6.487e-05,1.89223478,0.09523017,2127,3053,0.07546549,2234,209,33362.6209874,1.19382455,0.00010986,1013,193,0.003,0.403,87.08205,11808.09999,29140.0,29200.0,29107.1,29164.2,2292.49,2935561252.6006
2023-04-29 19:00:00,48712405953118.43,0.19328099,83550,47700,44376,0.64631569,18.37,0.06282346,49.3171555,0.16848096,161040230.5206,134758175.0692,0.54442562,0.45557438,1.19503125,52.54727585,1535916.31572032,8.741e-05,2.55486081,5.04e-05,1.47112378,0.09523537,2386,144,0.07545932,3006,256,27409.600092,0.94058543,0.00267449,1443,343,0.0,1.098,0.0,32217.0459,29164.2,29298.0,29150.6,29219.6,2811.385,2936984713.6559997
2023-04-29 20:00:00,48712405953118.43,0.1932873,47625,26282,25659,0.88610291,18.35,0.06279638,51.72876285,0.17682117,65598725.922,70001043.0481,0.48376724,0.51623276,0.93711069,33.22431021,971047.62180165,0.00011249,3.2878758,6.12e-05,1.78803506,0.09523341,1744,3284,0.07545667,2049,275,17839.49224874,1.01643737,0.00101136,738,165,0.003,0.0,88.57573,0.0,29219.6,29254.3,29176.0,29207.1,1506.571,2935108661.7195
2023-04-29 21:00:00,48712405953118.43,0.1926056,48743,26035,26098,0.63439927,21.29,0.07283613,54.930807,0.18770984,62154923.9423,64508583.8294,0.49070901,0.50929099,0.963514,33.42326193,976788.96717923,9.717e-05,2.83987064,6.193e-05,1.81129446,0.09523594,1951,129,0.07544585,3076,257,17265.66200641,0.77199472,7.737e-05,708,146,0.878,0.051,25510.09055,1495.46076,29207.1,29238.9,29147.1,29214.1,1329.457,2924670224.171
2023-04-29 22:00:00,48712405953118.43,0.19341755,74076,40505,41204,0.97772422,18.73,0.06414241,53.8875826,0.18432022,60931003.309,50968971.9783,0.54451311,0.45548689,1.19545286,46.06609213,1345407.13151538,9.712e-05,2.8362118,5.355e-05,1.56274402,0.09523879,2404,2425,0.07550743,2442,460,29247.045267,1.22639405,0.00283658,1153,271,0.11,0.0,3197.6731,0.0,29214.1,29219.8,29163.1,29183.0,1313.937,2934178345.7611995
2023-04-29 23:00:00,48712405953118.43,0.19302519,45450,30929,17023,0.85029637,18.9,0.0646586,55.5807071,0.18990799,101051163.4109,100098514.2766,0.50236801,0.49763199,1.00951712,38.67529646,1129321.69151815,7.777e-05,2.27081317,2.295e-05,0.67018859,0.09524231,1118,123,0.07550793,2112,200,12857.74475503,0.85077382,6.207e-05,423,110,0.066,0.0,1915.66804,0.0,29183.0,29227.5,29106.8,29211.9,1654.73,2930852937.2741
2023-04-30 00:00:00,48712405953118.43,0.19365096,67870,39528,33334,0.83954743,22.96,0.07880286,45.06286096,0.15454653,58045918.5151,101757897.2507,0.36323237,0.63676763,0.57043158,45.50997746,1329335.96167312,7.021e-05,2.05119529,2.724e-05,0.79492783,0.0952421,2126,2156,0.07549705,3744,463,36875.14240004,1.47094589,9e-05,934,235,1.015,0.0,29516.31064,0.0,29211.9,29214.9,29107.2,29127.6,1853.728,2930591360.1552
2023-04-30 01:00:00,48712405953118.43,0.19295797,58118,31928,30637,0.91909335,19.32,0.06639862,56.93862546,0.19543262,113879961.344,145154689.5017,0.43963215,0.56036785,0.78454208,39.08944743,1139358.11230901,6.666e-05,1.94290371,3.58e-05,1.04416561,0.09524715,2282,255,0.07549872,3711,487,24752.82661589,1.03807199,6.666e-05,813,272,2.821,0.0,81760.08946,0.0,29127.6,29151.8,29075.0,29083.4,2369.53,2910470012.6788
2023-04-30 02:00:00,48712405953118.43,0.19254292,42675,25547,19875,0.91710686,19.97,0.06844442,54.99022978,0.1882452,116467082.3607,71967066.6672,0.61807843,0.38192157,1.61833861,32.87601601,958641.04610759,8.786e-05,2.56189476,5.217e-05,1.52178757,0.09523716,1618,2116,0.07549288,3000,444,19191.60084995,1.03704749,6.207e-05,513,167,0.12,0.0,3476.33748,0.0,29083.4,29170.1,29074.8,29165.3,1167.707,2914244010.3721
2023-04-30 03:00:00,48712405953118.43,0.19243325,33246,14718,20307,0.93133605,19.07,0.06535551,53.83954149,0.18429564,64237751.7157,67055897.2925,0.48926778,0.51073222,0.95797319,19.95605336,582177.88875051,0.00010649,3.10662098,5.666e-05,1.65378713,0.09523841,1309,169,0.07550005,1925,236,14812.40382328,1.30782305,0.0001,583,134,0.069,0.0,2003.90973,0.0,29165.3,29176.4,29129.0,29165.2,954.295,2912607127.0588
2023-04-30 04:00:00,48712405953118.43,0.19262127,47858,31979,18729,0.58599873,17.49,0.0598755,65.00835982,0.22218847,80734763.9381,71089954.7588,0.53176297,0.46823703,1.13567049,39.73032027,1159830.50559208,9.241e-05,2.69781498,5.661e-05,1.65180304,0.09522212,1831,1541,0.07549742,3586,471,34923.24365346,1.44705576,6.666e-05,605,183,0.0,2.98,0.0,87307.83922,29165.2,29202.5,29154.1,29197.8,1073.158,2917629573.2
2023-04-30 05:00:00,48712405953118.43,0.19361154,59234,38284,24970,0.86455583,17.99,0.06148643,51.55475456,0.17600229,122150628.3455,91094881.093,0.57281688,0.42718312,1.34091649,45.8659909,1340463.68305286,7.613e-05,2.22470022,4.984e-05,1.45803927,0.09522697,2605,402,0.07548458,5305,615,24228.71101514,0.87166179,6.207e-05,716,241,0.0,1.873,0.0,54968.99206,29197.8,29247.7,29191.3,29243.5,1432.993,2937771630.8187
2023-04-30 06:00:00,48712405953118.43,0.19406524,79664,49296,34937,0.82194733,21.78,0.07440715,43.11181089,0.14717582,97130840.3874,94518163.1647,0.50681631,0.49318369,1.02764207,58.20208331,1702833.50418298,5.494e-05,1.60734208,2.142e-05,0.62669859,0.09522616,3114,1655,0.07548477,7015,540,38274.95451062,1.07725737,2.795e-05,832,184,0.0,1.451,0.0,42625.71079,29243.5,29265.4,29222.0,29252.0,1837.777,2949085034.7177997
2023-04-30 07:00:00,48712405953118.43,0.19480256,40230,26634,16304,0.90992559,16.7,0.05706196,45.79609938,0.1563244,79725088.5372,76151095.6318,0.5114642,0.4885358,1.04693292,32.43300693,949920.17658096,5.979e-05,1.75163454,2.276e-05,0.66718084,0.09522836,1560,352,0.07548527,2456,358,21949.87676039,1.1094201,6e-05,494,138,0.0,0.695,0.0,20432.23319,29252.0,29284.0,29244.6,29245.0,1444.034,2958359642.6844997
2023-04-30 08:00:00,48712405953118.43,0.19508779,75451,53555,27524,0.82599597,19.85,0.0678169,29.8152608,0.10182822,172316154.69198,142828412.6565,0.54678447,0.45321553,1.20645571,71.25991888,2085286.34853913,6.643e-05,1.94416018,2.784e-05,0.81495732,0.09523195,2731,2597,0.07548422,6476,771,48351.5122268,1.27964833,6.207e-05,809,213,0.0,2.122,0.0,62439.25143,29245.0,29334.0,29217.0,29248.9,3530.034,2967370860.8576
2023-04-30 09:00:00,48712405953118.43,0.19565885,46270,28579,21318,0.91574979,14.45,0.04938719,43.5517739,0.14870314,65543646.6337,81892327.4008,0.44455668,0.55544332,0.80036371,32.55796957,952851.13909105,6.373e-05,1.86521521,4.107e-05,1.20184267,0.09522041,1868,237,0.07548785,4076,421,22118.84804383,1.077759,8.196e-05,560,192,0.0,0.0,0.0,0.0,29248.9,29253.2,29201.5,29242.9,1436.837,2973672475.5504003
2023-04-30 10:00:00,48712405953118.43,0.19523774,59939,40652,24211,0.8275044,19.26,0.0659094,48.55878368,0.16600579,146666556.5092,151248552.654,0.4923099,0.5076901,0.96970552,45.42572444,1328933.41562024,6.592e-05,1.92935213,2.448e-05,0.71633299,0.09521821,1986,1875,0.07548894,3788,441,34794.64506737,1.36884398,6.244e-05,678,187,1.786,0.013,51913.18601,382.26045,29242.9,29298.7,29174.2,29206.0,3067.772,2965035992.5955997
2023-04-30 11:00:00,48712405953118.43,0.19550328,46239,28798,20805,0.55371282,19.73,0.06757541,44.42424712,0.15202472,98442147.9865,111838276.613,0.46814699,0.53185301,0.88021875,32.50239055,949156.10711061,5.835e-05,1.70342676,1.683e-05,0.49210151,0.0952206,1408,196,0.07548437,1521,339,19422.20344956,0.9049156,5.481e-05,640,183,1.052,0.0,30553.32557,0.0,29206.0,29236.0,29148.6,29183.9,1763.483,2965693865.3631
2023-04-30 12:00:00,48712405953118.43,0.19510501,69121,44919,29763,0.90548189,18.03,0.0616659,51.69486348,0.17660233,115469064.6441,92285651.7466,0.55579515,0.44420485,1.25121362,52.27988721,1526885.02663953,6.847e-05,1.99949491,4.935e-05,1.44049527,0.09522276,2491,1848,0.07549057,5831,724,23431.67080158,0.70365378,6.207e-05,800,198,0.038,0.0,1106.01432,0.0,29183.9,29235.0,29168.2,29222.1,1734.522,2964015391.7528
